Ticker,date,month,open,high,low,close,volume
RELIANCE,2024-05-07 05:30:00,2024-05,1415.98,1420.75,1392.0,1401.48,14517472
HCLTECH,2024-05-07 05:30:00,2024-05,1347.95,1348.9,1326.15,1330.95,5096525
JSWSTEEL,2024-05-07 05:30:00,2024-05,880.65,881.05,845.75,857.35,2369111
ULTRACEMCO,2024-05-07 05:30:00,2024-05,9799.0,9948.0,9630.0,9682.4,214305
POWERGRID,2024-05-07 05:30:00,2024-05,307.0,308.3,294.5,295.25,13857464
INFY,2024-05-07 05:30:00,2024-05,1424.95,1443.35,1415.6,1440.95,6080661
TRENT,2024-05-07 05:30:00,2024-05,4532.0,4558.0,4416.9,4503.95,982212
BHARTIARTL,2024-05-07 05:30:00,2024-05,1286.35,1294.45,1271.0,1286.15,5767030
TATAMOTORS,2024-05-07 05:30:00,2024-05,1016.2,1017.95,982.05,988.55,8877426
WIPRO,2024-05-07 05:30:00,2024-05,461.8,465.35,454.0,463.9,4639264
TECHM,2024-05-07 05:30:00,2024-05,1268.0,1294.8,1256.9,1292.45,2350444
NTPC,2024-05-07 05:30:00,2024-05,358.25,358.45,346.85,349.15,10028071
HINDUNILVR,2024-05-07 05:30:00,2024-05,2266.0,2389.6,2259.0,2379.4,8277810
APOLLOHOSP,2024-05-07 05:30:00,2024-05,6080.0,6080.0,5856.4,5900.25,455928
M&M,2024-05-07 05:30:00,2024-05,2236.0,2236.9,2164.85,2191.5,1727823
GRASIM,2024-05-07 05:30:00,2024-05,2460.0,2468.7,2403.1,2421.0,438590
ICICIBANK,2024-05-07 05:30:00,2024-05,1147.95,1152.75,1126.3,1131.9,15097728
ADANIENT,2024-05-07 05:30:00,2024-05,2889.95,2905.35,2822.0,2835.95,1262311
ADANIPORTS,2024-05-07 05:30:00,2024-05,1291.1,1301.15,1265.0,1287.65,3474340
BEL,2024-05-07 05:30:00,2024-05,232.5,235.8,225.45,227.4,26418769
BAJAJFINSV,2024-05-07 05:30:00,2024-05,1621.0,1625.0,1593.0,1615.15,1348125
EICHERMOT,2024-05-07 05:30:00,2024-05,4605.0,4655.0,4570.0,4622.4,505027
COALINDIA,2024-05-07 05:30:00,2024-05,463.0,469.5,452.85,456.0,13728379
MARUTI,2024-05-07 05:30:00,2024-05,12472.4,12508.5,12239.0,12364.05,604375
INDUSINDBK,2024-05-07 05:30:00,2024-05,1497.5,1502.65,1448.0,1452.55,1884596
ASIANPAINT,2024-05-07 05:30:00,2024-05,2947.0,2967.95,2904.0,2913.0,629534
TATASTEEL,2024-05-07 05:30:00,2024-05,167.95,167.95,162.3,164.25,43611824
HDFCLIFE,2024-05-07 05:30:00,2024-05,559.5,561.95,549.6,552.35,7783593
DRREDDY,2024-05-07 05:30:00,2024-05,1265.98,1270.0,1240.0,1251.52,1586770
SUNPHARMA,2024-05-07 05:30:00,2024-05,1535.95,1543.15,1510.1,1515.35,1532550
KOTAKBANK,2024-05-07 05:30:00,2024-05,1628.7,1647.35,1618.0,1643.9,9866785
SHRIRAMFIN,2024-05-07 05:30:00,2024-05,2547.55,2565.0,2441.65,2485.8,1565174
NESTLEIND,2024-05-07 05:30:00,2024-05,2469.0,2528.35,2459.55,2508.65,1073459
ONGC,2024-05-07 05:30:00,2024-05,283.9,285.0,272.0,273.6,13179001
CIPLA,2024-05-07 05:30:00,2024-05,1423.4,1428.85,1377.75,1387.2,1085239
BPCL,2024-05-07 05:30:00,2024-05,311.25,314.23,301.0,302.15,19902238
BRITANNIA,2024-05-07 05:30:00,2024-05,5057.95,5219.9,5048.8,5173.85,1156073
SBILIFE,2024-05-07 05:30:00,2024-05,1440.9,1458.9,1431.55,1450.15,1800920
HINDALCO,2024-05-07 05:30:00,2024-05,646.9,646.9,611.75,620.2,10787196
HEROMOTOCO,2024-05-07 05:30:00,2024-05,4528.95,4534.45,4432.2,4476.75,456294
AXISBANK,2024-05-07 05:30:00,2024-05,1146.05,1148.8,1124.05,1127.7,7115509
HDFCBANK,2024-05-07 05:30:00,2024-05,1521.95,1524.05,1504.15,1506.15,14240301
BAJAJ-AUTO,2024-05-07 05:30:00,2024-05,9055.15,9074.95,8642.55,8677.9,588285
SBIN,2024-05-08 05:30:00,2024-05,802.6,822.0,799.5,810.8,27908322
BAJFINANCE,2024-05-08 05:30:00,2024-05,6871.5,6879.55,6785.0,6799.45,725925
TITAN,2024-05-08 05:30:00,2024-05,3275.4,3281.0,3238.45,3259.85,2054981
ITC,2024-05-08 05:30:00,2024-05,441.25,444.7,438.2,441.0,10511646
TCS,2024-05-08 05:30:00,2024-05,3961.0,3984.3,3938.6,3976.95,1247685
LT,2024-05-08 05:30:00,2024-05,3429.0,3497.4,3367.8,3486.85,4116670
TATACONSUM,2024-05-08 05:30:00,2024-05,1088.87,1104.13,1081.7,1101.36,1058142
RELIANCE,2024-05-08 05:30:00,2024-05,1397.5,1432.95,1397.5,1418.55,9439002
HCLTECH,2024-05-08 05:30:00,2024-05,1330.95,1334.0,1307.3,1313.65,6832455
JSWSTEEL,2024-05-08 05:30:00,2024-05,850.4,866.6,850.4,864.65,1849894
ULTRACEMCO,2024-05-08 05:30:00,2024-05,9674.95,9674.95,9501.4,9519.4,392065
POWERGRID,2024-05-08 05:30:00,2024-05,292.0,302.85,292.0,302.0,18754452
INFY,2024-05-08 05:30:00,2024-05,1435.25,1439.75,1425.6,1427.3,6234983
TRENT,2024-05-08 05:30:00,2024-05,4498.95,4542.0,4470.4,4498.6,596788
BHARTIARTL,2024-05-08 05:30:00,2024-05,1276.15,1299.4,1274.7,1288.6,2682816
TATAMOTORS,2024-05-08 05:30:00,2024-05,986.95,1015.0,977.0,1012.1,7519352
WIPRO,2024-05-08 05:30:00,2024-05,465.0,466.4,461.3,463.2,4102840
TECHM,2024-05-08 05:30:00,2024-05,1294.0,1300.0,1280.35,1287.0,1332284
NTPC,2024-05-08 05:30:00,2024-05,345.2,358.5,345.2,355.45,9595776
HINDUNILVR,2024-05-08 05:30:00,2024-05,2366.4,2372.25,2325.0,2341.05,1813439
APOLLOHOSP,2024-05-08 05:30:00,2024-05,5892.0,5910.0,5812.65,5846.5,511587
M&M,2024-05-08 05:30:00,2024-05,2191.7,2195.0,2160.0,2182.4,1993202
GRASIM,2024-05-08 05:30:00,2024-05,2404.0,2424.15,2370.9,2377.35,462790
ICICIBANK,2024-05-08 05:30:00,2024-05,1126.55,1132.0,1116.05,1123.0,19913090
ADANIENT,2024-05-08 05:30:00,2024-05,2850.0,2890.9,2820.0,2860.55,951411
ADANIPORTS,2024-05-08 05:30:00,2024-05,1293.35,1293.7,1269.05,1277.25,1627418
BEL,2024-05-08 05:30:00,2024-05,227.2,232.65,224.6,231.6,18952985
BAJAJFINSV,2024-05-08 05:30:00,2024-05,1601.0,1620.0,1598.75,1603.05,802342
EICHERMOT,2024-05-08 05:30:00,2024-05,4585.0,4634.0,4560.95,4600.1,613158
COALINDIA,2024-05-08 05:30:00,2024-05,456.7,471.4,455.1,464.45,16978094
MARUTI,2024-05-08 05:30:00,2024-05,12392.0,12559.95,12325.0,12543.55,399669
INDUSINDBK,2024-05-08 05:30:00,2024-05,1455.0,1455.0,1431.4,1442.5,5278612
ASIANPAINT,2024-05-08 05:30:00,2024-05,2900.0,2905.0,2821.0,2843.3,1652877
TATASTEEL,2024-05-08 05:30:00,2024-05,164.2,167.1,163.5,166.05,30128705
HDFCLIFE,2024-05-08 05:30:00,2024-05,552.1,553.95,548.0,550.45,6715043
DRREDDY,2024-05-08 05:30:00,2024-05,1220.0,1222.99,1190.54,1211.27,4940700
SUNPHARMA,2024-05-08 05:30:00,2024-05,1510.0,1525.8,1502.25,1521.75,1026357
KOTAKBANK,2024-05-08 05:30:00,2024-05,1640.0,1657.45,1636.1,1648.35,9853753
SHRIRAMFIN,2024-05-08 05:30:00,2024-05,2483.5,2498.0,2432.75,2448.0,1464955
NESTLEIND,2024-05-08 05:30:00,2024-05,2502.45,2548.0,2485.65,2539.0,699070
ONGC,2024-05-08 05:30:00,2024-05,273.5,280.25,272.35,276.85,12797721
CIPLA,2024-05-08 05:30:00,2024-05,1375.05,1398.15,1375.05,1384.75,1497782
BPCL,2024-05-08 05:30:00,2024-05,304.0,312.15,301.73,310.15,13939168
BRITANNIA,2024-05-08 05:30:00,2024-05,5151.0,5248.45,5123.85,5228.4,323414
SBILIFE,2024-05-08 05:30:00,2024-05,1440.0,1465.95,1423.0,1426.75,1297162
HINDALCO,2024-05-08 05:30:00,2024-05,615.1,634.45,615.1,633.5,7683352
HEROMOTOCO,2024-05-08 05:30:00,2024-05,4492.65,4662.0,4414.65,4613.9,1313834
AXISBANK,2024-05-08 05:30:00,2024-05,1124.65,1135.45,1118.25,1128.65,8175609
HDFCBANK,2024-05-08 05:30:00,2024-05,1495.95,1496.95,1480.35,1482.65,20843931
BAJAJ-AUTO,2024-05-08 05:30:00,2024-05,8651.0,8785.35,8592.8,8749.4,451581
SBIN,2024-05-09 05:30:00,2024-05,811.9,839.65,803.55,819.8,49290254
BAJFINANCE,2024-05-09 05:30:00,2024-05,6799.9,6832.7,6585.0,6605.15,1381115
TITAN,2024-05-09 05:30:00,2024-05,3259.85,3322.5,3233.0,3245.7,1860654
ITC,2024-05-09 05:30:00,2024-05,440.05,441.5,423.35,425.1,23412609
TCS,2024-05-09 05:30:00,2024-05,3962.0,3971.0,3910.05,3960.2,1726486
LT,2024-05-09 05:30:00,2024-05,3312.75,3377.0,3266.65,3275.45,12120574
TATACONSUM,2024-05-09 05:30:00,2024-05,1100.32,1101.01,1064.77,1071.73,1722281
RELIANCE,2024-05-09 05:30:00,2024-05,1413.0,1423.75,1390.0,1394.13,11009612
HCLTECH,2024-05-09 05:30:00,2024-05,1315.0,1339.0,1314.5,1320.05,5653762
JSWSTEEL,2024-05-09 05:30:00,2024-05,864.7,868.8,831.05,834.55,2282517
ULTRACEMCO,2024-05-09 05:30:00,2024-05,9524.0,9560.0,9408.05,9446.1,328724
POWERGRID,2024-05-09 05:30:00,2024-05,302.75,304.35,295.25,296.15,11196567
INFY,2024-05-09 05:30:00,2024-05,1427.55,1449.95,1424.85,1439.55,6088406
TRENT,2024-05-09 05:30:00,2024-05,4512.8,4548.5,4381.3,4407.95,688477
BHARTIARTL,2024-05-09 05:30:00,2024-05,1283.0,1295.3,1270.05,1275.45,4809145
TATAMOTORS,2024-05-09 05:30:00,2024-05,1011.0,1043.2,1007.3,1030.3,19189798
WIPRO,2024-05-09 05:30:00,2024-05,461.75,464.4,454.05,455.9,4616742
TECHM,2024-05-09 05:30:00,2024-05,1282.0,1285.9,1261.4,1269.1,2420777
NTPC,2024-05-09 05:30:00,2024-05,356.5,358.0,344.85,346.05,9043486
HINDUNILVR,2024-05-09 05:30:00,2024-05,2340.6,2362.1,2319.45,2325.65,1558987
APOLLOHOSP,2024-05-09 05:30:00,2024-05,5859.9,5892.0,5790.0,5806.4,598157
M&M,2024-05-09 05:30:00,2024-05,2185.55,2256.75,2185.0,2212.55,3998822
GRASIM,2024-05-09 05:30:00,2024-05,2375.45,2393.4,2345.05,2353.7,557056
ICICIBANK,2024-05-09 05:30:00,2024-05,1120.55,1128.85,1110.0,1115.7,12229853
ADANIENT,2024-05-09 05:30:00,2024-05,2864.8,2883.65,2756.0,2766.65,1485510
ADANIPORTS,2024-05-09 05:30:00,2024-05,1279.0,1285.8,1240.0,1244.55,2591646
BEL,2024-05-09 05:30:00,2024-05,234.5,238.2,225.3,226.2,35229412
BAJAJFINSV,2024-05-09 05:30:00,2024-05,1606.7,1613.1,1559.6,1564.6,1364729
EICHERMOT,2024-05-09 05:30:00,2024-05,4580.0,4708.0,4541.5,4568.05,980283
COALINDIA,2024-05-09 05:30:00,2024-05,465.35,467.7,441.35,443.5,15601338
MARUTI,2024-05-09 05:30:00,2024-05,12540.0,12739.8,12436.75,12504.65,504590
INDUSINDBK,2024-05-09 05:30:00,2024-05,1445.5,1456.6,1393.45,1401.45,3272042
ASIANPAINT,2024-05-09 05:30:00,2024-05,2828.0,2853.95,2703.8,2710.1,3547959
TATASTEEL,2024-05-09 05:30:00,2024-05,165.95,166.7,161.5,161.9,30223088
HDFCLIFE,2024-05-09 05:30:00,2024-05,551.05,551.9,538.0,539.55,13570152
DRREDDY,2024-05-09 05:30:00,2024-05,1214.9,1214.9,1174.0,1175.47,2534535
SUNPHARMA,2024-05-09 05:30:00,2024-05,1521.2,1529.95,1489.8,1494.65,1477007
KOTAKBANK,2024-05-09 05:30:00,2024-05,1648.0,1661.85,1637.0,1643.1,4656044
SHRIRAMFIN,2024-05-09 05:30:00,2024-05,2448.0,2474.15,2354.2,2360.9,820803
NESTLEIND,2024-05-09 05:30:00,2024-05,2539.0,2549.9,2502.0,2513.45,702155
ONGC,2024-05-09 05:30:00,2024-05,277.25,278.55,263.2,265.25,14869187
CIPLA,2024-05-09 05:30:00,2024-05,1387.85,1392.2,1353.0,1358.8,1152636
BPCL,2024-05-09 05:30:00,2024-05,312.5,312.5,295.02,296.08,19938848
BRITANNIA,2024-05-09 05:30:00,2024-05,5228.05,5248.0,5045.0,5070.1,379667
SBILIFE,2024-05-09 05:30:00,2024-05,1431.9,1439.5,1413.2,1422.4,1645954
HINDALCO,2024-05-09 05:30:00,2024-05,634.0,637.75,615.0,619.4,6588118
HEROMOTOCO,2024-05-09 05:30:00,2024-05,4655.0,4922.0,4633.85,4764.9,3589872
AXISBANK,2024-05-09 05:30:00,2024-05,1122.0,1134.55,1112.2,1115.65,5226693
HDFCBANK,2024-05-09 05:30:00,2024-05,1474.95,1486.75,1445.3,1447.5,23140639
BAJAJ-AUTO,2024-05-09 05:30:00,2024-05,8800.0,9007.45,8786.35,8846.85,645689
SBIN,2024-05-10 05:30:00,2024-05,827.0,832.05,815.6,817.35,20543142
BAJFINANCE,2024-05-10 05:30:00,2024-05,6638.9,6698.0,6601.2,6684.15,824908
TITAN,2024-05-10 05:30:00,2024-05,3258.1,3306.2,3242.75,3289.85,1307103
ITC,2024-05-10 05:30:00,2024-05,426.5,436.35,426.5,433.35,13985963
TCS,2024-05-10 05:30:00,2024-05,3962.6,3973.6,3885.05,3893.9,1672489
LT,2024-05-10 05:30:00,2024-05,3281.6,3306.15,3234.6,3271.45,4132191
TATACONSUM,2024-05-10 05:30:00,2024-05,1074.59,1080.52,1054.54,1077.56,1067332
RELIANCE,2024-05-10 05:30:00,2024-05,1396.75,1410.0,1388.08,1407.43,10505096
HCLTECH,2024-05-10 05:30:00,2024-05,1320.1,1322.9,1303.6,1316.2,3357203
JSWSTEEL,2024-05-10 05:30:00,2024-05,835.95,855.95,835.95,853.6,1947295
ULTRACEMCO,2024-05-10 05:30:00,2024-05,9462.8,9518.95,9416.05,9491.7,205200
POWERGRID,2024-05-10 05:30:00,2024-05,296.25,304.45,296.25,303.75,11786977
INFY,2024-05-10 05:30:00,2024-05,1435.05,1435.95,1413.0,1424.9,8777481
TRENT,2024-05-10 05:30:00,2024-05,4433.0,4484.25,4401.0,4471.4,549717
BHARTIARTL,2024-05-10 05:30:00,2024-05,1275.05,1308.5,1271.75,1301.15,5532513
TATAMOTORS,2024-05-10 05:30:00,2024-05,1037.0,1050.35,1030.4,1046.65,13383183
WIPRO,2024-05-10 05:30:00,2024-05,456.05,457.5,450.3,451.85,3327357
TECHM,2024-05-10 05:30:00,2024-05,1266.0,1273.2,1248.25,1264.4,1322206
NTPC,2024-05-10 05:30:00,2024-05,347.65,356.35,347.55,355.5,11699095
HINDUNILVR,2024-05-10 05:30:00,2024-05,2321.0,2371.0,2321.0,2362.55,2610266
APOLLOHOSP,2024-05-10 05:30:00,2024-05,5819.95,5881.0,5753.25,5842.45,372227
M&M,2024-05-10 05:30:00,2024-05,2211.85,2231.65,2183.0,2193.05,3045912
GRASIM,2024-05-10 05:30:00,2024-05,2359.95,2382.7,2322.0,2377.15,890719
ICICIBANK,2024-05-10 05:30:00,2024-05,1118.0,1128.9,1112.05,1117.05,8573656
ADANIENT,2024-05-10 05:30:00,2024-05,2794.95,2809.0,2760.45,2797.25,2354794
ADANIPORTS,2024-05-10 05:30:00,2024-05,1250.0,1278.7,1245.75,1266.75,2022402
BEL,2024-05-10 05:30:00,2024-05,227.9,228.5,223.15,227.1,18478580
BAJAJFINSV,2024-05-10 05:30:00,2024-05,1560.0,1584.15,1556.0,1572.7,768117
EICHERMOT,2024-05-10 05:30:00,2024-05,4590.0,4689.05,4556.4,4657.85,471148
COALINDIA,2024-05-10 05:30:00,2024-05,447.2,451.15,440.25,449.4,9190621
MARUTI,2024-05-10 05:30:00,2024-05,12505.0,12696.95,12501.0,12675.5,328670
INDUSINDBK,2024-05-10 05:30:00,2024-05,1402.0,1424.5,1395.55,1410.15,1575172
ASIANPAINT,2024-05-10 05:30:00,2024-05,2699.0,2792.6,2670.1,2771.25,2478584
TATASTEEL,2024-05-10 05:30:00,2024-05,163.2,164.35,161.85,162.25,31472419
HDFCLIFE,2024-05-10 05:30:00,2024-05,542.8,553.8,539.55,548.55,7524779
DRREDDY,2024-05-10 05:30:00,2024-05,1175.0,1187.0,1163.62,1184.2,1480900
SUNPHARMA,2024-05-10 05:30:00,2024-05,1494.65,1526.45,1491.0,1506.55,1528487
KOTAKBANK,2024-05-10 05:30:00,2024-05,1643.0,1653.1,1615.9,1627.95,11769402
SHRIRAMFIN,2024-05-10 05:30:00,2024-05,2374.0,2406.7,2331.1,2344.35,2196930
NESTLEIND,2024-05-10 05:30:00,2024-05,2513.45,2549.0,2503.45,2533.2,697416
ONGC,2024-05-10 05:30:00,2024-05,267.0,271.2,264.45,270.25,9530738
CIPLA,2024-05-10 05:30:00,2024-05,1371.35,1396.9,1317.25,1339.55,5080539
BPCL,2024-05-10 05:30:00,2024-05,307.5,310.98,300.77,309.33,44164342
BRITANNIA,2024-05-10 05:30:00,2024-05,5070.1,5118.2,4971.75,5066.8,223289
SBILIFE,2024-05-10 05:30:00,2024-05,1425.0,1438.5,1415.75,1431.95,741292
HINDALCO,2024-05-10 05:30:00,2024-05,620.1,629.55,618.0,625.6,4364788
HEROMOTOCO,2024-05-10 05:30:00,2024-05,4788.6,4954.35,4774.8,4877.4,1520297
AXISBANK,2024-05-10 05:30:00,2024-05,1123.7,1140.0,1113.35,1120.1,7242718
HDFCBANK,2024-05-10 05:30:00,2024-05,1439.0,1451.95,1426.8,1437.9,13638304
BAJAJ-AUTO,2024-05-10 05:30:00,2024-05,8950.0,9047.95,8906.5,8981.8,482797
SBIN,2024-05-13 05:30:00,2024-05,819.85,819.85,798.6,808.8,15398505
BAJFINANCE,2024-05-13 05:30:00,2024-05,6684.0,6744.3,6620.0,6718.75,512256
TITAN,2024-05-13 05:30:00,2024-05,3307.5,3308.0,3230.5,3253.65,1294603
ITC,2024-05-13 05:30:00,2024-05,433.25,435.45,429.5,431.85,7302959
TCS,2024-05-13 05:30:00,2024-05,3884.5,3955.0,3870.0,3947.8,931326
LT,2024-05-13 05:30:00,2024-05,3267.05,3315.0,3225.2,3293.85,3557067
TATACONSUM,2024-05-13 05:30:00,2024-05,1072.77,1087.48,1062.84,1083.48,921962
RELIANCE,2024-05-13 05:30:00,2024-05,1399.9,1406.98,1384.0,1402.7,8456620
HCLTECH,2024-05-13 05:30:00,2024-05,1316.2,1321.9,1301.65,1312.9,2316566
JSWSTEEL,2024-05-13 05:30:00,2024-05,847.85,862.5,830.0,860.6,1735081
ULTRACEMCO,2024-05-13 05:30:00,2024-05,9515.95,9578.0,9427.1,9551.5,215387
POWERGRID,2024-05-13 05:30:00,2024-05,304.2,307.65,297.6,306.55,11710605
INFY,2024-05-13 05:30:00,2024-05,1425.0,1425.0,1411.2,1423.45,3735954
TRENT,2024-05-13 05:30:00,2024-05,4475.7,4521.65,4358.0,4465.7,637292
BHARTIARTL,2024-05-13 05:30:00,2024-05,1301.15,1302.9,1281.4,1285.95,3703942
TATAMOTORS,2024-05-13 05:30:00,2024-05,1005.0,1008.7,947.2,959.75,58974762
WIPRO,2024-05-13 05:30:00,2024-05,451.85,453.25,445.0,451.95,3555804
TECHM,2024-05-13 05:30:00,2024-05,1264.4,1266.35,1250.05,1262.05,593453
NTPC,2024-05-13 05:30:00,2024-05,355.5,356.0,346.5,350.9,10691781
HINDUNILVR,2024-05-13 05:30:00,2024-05,2374.0,2381.65,2347.9,2360.65,1170617
APOLLOHOSP,2024-05-13 05:30:00,2024-05,5820.0,5842.4,5790.2,5830.15,348407
M&M,2024-05-13 05:30:00,2024-05,2208.0,2208.05,2160.0,2184.25,2575573
GRASIM,2024-05-13 05:30:00,2024-05,2377.9,2393.0,2347.05,2385.2,511264
ICICIBANK,2024-05-13 05:30:00,2024-05,1112.4,1130.65,1106.7,1128.0,9707983
ADANIENT,2024-05-13 05:30:00,2024-05,2803.0,2890.0,2790.5,2879.6,3784373
ADANIPORTS,2024-05-13 05:30:00,2024-05,1267.0,1313.0,1261.65,1306.4,2495810
BEL,2024-05-13 05:30:00,2024-05,228.4,228.7,221.0,224.75,32874369
BAJAJFINSV,2024-05-13 05:30:00,2024-05,1574.0,1587.0,1556.3,1580.55,466042
EICHERMOT,2024-05-13 05:30:00,2024-05,4679.0,4733.8,4528.3,4657.45,1738770
COALINDIA,2024-05-13 05:30:00,2024-05,451.25,451.8,434.7,444.0,11107909
MARUTI,2024-05-13 05:30:00,2024-05,12660.0,12708.4,12477.55,12673.85,281421
INDUSINDBK,2024-05-13 05:30:00,2024-05,1415.35,1417.75,1377.25,1404.55,3624862
ASIANPAINT,2024-05-13 05:30:00,2024-05,2771.25,2895.0,2754.1,2879.25,2748823
TATASTEEL,2024-05-13 05:30:00,2024-05,162.45,164.5,158.05,163.85,36561003
HDFCLIFE,2024-05-13 05:30:00,2024-05,553.8,568.45,547.15,559.65,7867089
DRREDDY,2024-05-13 05:30:00,2024-05,1184.2,1189.8,1170.1,1181.71,852820
SUNPHARMA,2024-05-13 05:30:00,2024-05,1513.0,1530.0,1502.0,1525.05,1628326
KOTAKBANK,2024-05-13 05:30:00,2024-05,1627.0,1643.65,1616.0,1641.2,5839248
SHRIRAMFIN,2024-05-13 05:30:00,2024-05,2345.0,2354.65,2278.75,2301.8,1678069
NESTLEIND,2024-05-13 05:30:00,2024-05,2532.75,2541.9,2506.05,2516.25,340381
ONGC,2024-05-13 05:30:00,2024-05,271.9,271.9,262.05,266.9,7163239
CIPLA,2024-05-13 05:30:00,2024-05,1371.0,1425.95,1369.55,1414.65,7910590
BPCL,2024-05-13 05:30:00,2024-05,312.48,312.48,295.9,303.45,22898652
BRITANNIA,2024-05-13 05:30:00,2024-05,5074.95,5170.0,5055.0,5130.55,323879
SBILIFE,2024-05-13 05:30:00,2024-05,1435.0,1440.0,1420.55,1425.1,771284
HINDALCO,2024-05-13 05:30:00,2024-05,625.1,636.15,614.3,633.5,3582386
HEROMOTOCO,2024-05-13 05:30:00,2024-05,4908.0,4909.95,4730.6,4885.55,624906
AXISBANK,2024-05-13 05:30:00,2024-05,1120.1,1135.4,1105.05,1132.0,5513160
HDFCBANK,2024-05-13 05:30:00,2024-05,1432.0,1459.8,1430.3,1455.25,13523601
BAJAJ-AUTO,2024-05-13 05:30:00,2024-05,9022.9,9025.0,8870.5,8992.3,435605
SBIN,2024-05-14 05:30:00,2024-05,813.0,822.4,807.9,818.2,10912462
BAJFINANCE,2024-05-14 05:30:00,2024-05,6710.0,6741.85,6657.6,6675.7,755840
TITAN,2024-05-14 05:30:00,2024-05,3250.0,3308.0,3250.0,3288.9,620163
ITC,2024-05-14 05:30:00,2024-05,430.5,433.3,428.55,429.7,11000103
TCS,2024-05-14 05:30:00,2024-05,3936.0,3945.8,3892.9,3901.2,1058317
LT,2024-05-14 05:30:00,2024-05,3300.0,3384.9,3293.4,3379.45,2870328
TATACONSUM,2024-05-14 05:30:00,2024-05,1082.54,1084.91,1068.91,1072.12,1180289
RELIANCE,2024-05-14 05:30:00,2024-05,1400.98,1427.08,1400.03,1420.08,7188300
HCLTECH,2024-05-14 05:30:00,2024-05,1322.0,1326.95,1308.7,1321.05,3200462
JSWSTEEL,2024-05-14 05:30:00,2024-05,864.15,884.95,861.2,881.5,2706050
ULTRACEMCO,2024-05-14 05:30:00,2024-05,9535.05,9699.5,9529.95,9660.65,171935
POWERGRID,2024-05-14 05:30:00,2024-05,308.0,313.0,307.75,309.25,9957875
INFY,2024-05-14 05:30:00,2024-05,1426.4,1433.75,1418.05,1424.7,3463230
TRENT,2024-05-14 05:30:00,2024-05,4471.0,4549.0,4448.3,4540.35,559577
BHARTIARTL,2024-05-14 05:30:00,2024-05,1290.55,1299.9,1280.7,1284.3,3262908
TATAMOTORS,2024-05-14 05:30:00,2024-05,965.1,968.0,953.25,964.65,16325689
WIPRO,2024-05-14 05:30:00,2024-05,452.7,459.9,452.2,456.35,2454710
TECHM,2024-05-14 05:30:00,2024-05,1263.95,1284.0,1254.1,1275.5,1386032
NTPC,2024-05-14 05:30:00,2024-05,350.55,357.25,350.3,355.8,10891985
HINDUNILVR,2024-05-14 05:30:00,2024-05,2360.6,2372.3,2346.75,2349.6,689430
APOLLOHOSP,2024-05-14 05:30:00,2024-05,5855.0,5894.65,5740.0,5862.8,558136
M&M,2024-05-14 05:30:00,2024-05,2175.0,2280.35,2175.0,2269.9,3830189
GRASIM,2024-05-14 05:30:00,2024-05,2383.45,2396.85,2362.1,2372.05,421260
ICICIBANK,2024-05-14 05:30:00,2024-05,1125.9,1127.9,1118.55,1120.55,8944262
ADANIENT,2024-05-14 05:30:00,2024-05,2894.95,3046.0,2874.55,3037.55,5725807
ADANIPORTS,2024-05-14 05:30:00,2024-05,1306.4,1339.9,1285.25,1331.25,2989543
BEL,2024-05-14 05:30:00,2024-05,225.75,231.9,225.75,230.95,23191411
BAJAJFINSV,2024-05-14 05:30:00,2024-05,1575.35,1589.9,1569.05,1576.45,652248
EICHERMOT,2024-05-14 05:30:00,2024-05,4667.4,4742.95,4651.1,4730.55,870035
COALINDIA,2024-05-14 05:30:00,2024-05,446.7,450.65,445.1,448.7,6592194
MARUTI,2024-05-14 05:30:00,2024-05,12673.85,12840.0,12651.4,12814.2,331037
INDUSINDBK,2024-05-14 05:30:00,2024-05,1407.0,1429.35,1402.8,1421.0,1279355
ASIANPAINT,2024-05-14 05:30:00,2024-05,2879.0,2888.0,2842.0,2866.15,999330
TATASTEEL,2024-05-14 05:30:00,2024-05,164.1,166.55,163.5,164.95,46261468
HDFCLIFE,2024-05-14 05:30:00,2024-05,566.0,568.0,560.0,561.55,5348599
DRREDDY,2024-05-14 05:30:00,2024-05,1187.78,1189.08,1171.0,1173.76,1186650
SUNPHARMA,2024-05-14 05:30:00,2024-05,1525.0,1547.95,1516.05,1545.25,2206236
KOTAKBANK,2024-05-14 05:30:00,2024-05,1642.0,1650.0,1632.5,1646.3,4282026
SHRIRAMFIN,2024-05-14 05:30:00,2024-05,2345.0,2417.85,2316.8,2330.35,2475207
NESTLEIND,2024-05-14 05:30:00,2024-05,2506.1,2518.95,2482.0,2487.35,556747
ONGC,2024-05-14 05:30:00,2024-05,267.95,274.65,266.45,272.9,9123849
CIPLA,2024-05-14 05:30:00,2024-05,1410.0,1410.0,1350.1,1357.35,3721994
BPCL,2024-05-14 05:30:00,2024-05,306.2,308.85,301.08,302.98,12813314
BRITANNIA,2024-05-14 05:30:00,2024-05,5130.55,5161.5,5035.0,5140.8,205585
SBILIFE,2024-05-14 05:30:00,2024-05,1427.2,1436.75,1422.05,1432.85,896653
HINDALCO,2024-05-14 05:30:00,2024-05,644.35,649.5,638.2,646.65,8339846
HEROMOTOCO,2024-05-14 05:30:00,2024-05,4914.9,5051.0,4905.05,5043.45,1335266
AXISBANK,2024-05-14 05:30:00,2024-05,1129.95,1136.1,1118.1,1122.85,5471143
